YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W28,123,,1927,0,,PL41,37958138,PL,Age25_49,MOD,1311099
2021-W28,2142,,5720,0,,PL84,37958138,PL,Age25_49,COM,416409
2021-W28,19,,3349,0,,PL41,37958138,PL,Age25_49,AZ,1311099
2021-W28,19,,143,0,,PL43,37958138,PL,Age25_49,MOD,372241
2021-W28,961,,0,0,,PL52,37958138,PL,Age25_49,JANSS,340831
2021-W28,73,,240,0,,PL42,37958138,PL,Age25_49,MOD,613499
2021-W28,70,,342,0,,PL61,37958138,PL,Age25_49,MOD,754125
2021-W28,64,,1700,0,,PL71,37958138,PL,Age25_49,AZ,877201
2021-W28,59590,,0,0,,PL,37958138,PL,Age25_49,JANSS,14035724
2021-W28,62,,203,0,,PL84,37958138,PL,Age25_49,MOD,416409
2021-W28,12,,3865,0,,PL61,37958138,PL,Age25_49,AZ,754125
2021-W28,24,,273,0,,PL81,37958138,PL,Age25_49,MOD,758087
2021-W28,40,,2621,0,,PL21,37958138,PL,Age25_49,AZ,1266726
2021-W28,164,,655,0,,PL21,37958138,PL,Age25_49,MOD,1266726
2021-W28,45,,154,0,,PL82,37958138,PL,Age25_49,MOD,774259
2021-W28,30,,147,0,,PL72,37958138,PL,Age25_49,MOD,437181
2021-W28,2091,,9267,0,,PL43,37958138,PL,Age25_49,COM,372241
2021-W28,54,,3058,0,,PL22,37958138,PL,Age25_49,AZ,1628150
2021-W28,35,,4824,0,,PL92X,37958138,PL,Age25_49,AZ,
2021-W28,11,,692,0,,PL43,37958138,PL,Age25_49,AZ,372241
2021-W28,1394,,0,0,,PL84,37958138,PL,Age25_49,JANSS,416409
2021-W28,22,,1348,0,,PL51,37958138,PL,Age25_49,MOD,1075447
2021-W28,149,,878,0,,PL22,37958138,PL,Age25_49,MOD,1628150
2021-W28,2652,,0,0,,PL81,37958138,PL,Age25_49,JANSS,758087
2021-W28,4127,,0,0,,PL63,37958138,PL,Age25_49,JANSS,863608
2021-W28,6061,,0,0,,PL21,37958138,PL,Age25_49,JANSS,1266726
2021-W28,5766,,25911,0,,PL63,37958138,PL,Age25_49,COM,863608
2021-W28,35,,1854,0,,PL63,37958138,PL,Age25_49,AZ,863608
2021-W28,90239,,416397,0,,PL,37958138,PL,Age25_49,COM,14035724
2021-W28,3702,,0,0,,PL61,37958138,PL,Age25_49,JANSS,754125
2021-W28,25,,1153,0,,PL81,37958138,PL,Age25_49,AZ,758087
2021-W28,4856,,24568,0,,PL61,37958138,PL,Age25_49,COM,754125
2021-W28,2891,,11206,0,,PL72,37958138,PL,Age25_49,COM,437181
2021-W28,4078,,14434,0,,PL81,37958138,PL,Age25_49,COM,758087
2021-W28,3365,,16229,0,,PL62,37958138,PL,Age25_49,COM,513216
2021-W28,33,,1121,0,,PL42,37958138,PL,Age25_49,AZ,613499
2021-W28,1831,,0,0,,PL72,37958138,PL,Age25_49,JANSS,437181
2021-W28,21,,353,0,,PL52,37958138,PL,Age25_49,AZ,340831
2021-W28,163,,749,0,,PL92X,37958138,PL,Age25_49,MOD,
2021-W28,1137,,8090,0,,PL,37958138,PL,Age25_49,MOD,14035724
2021-W28,802,,0,0,,PL42,37958138,PL,Age50_59,JANSS,202987
2021-W28,699,,0,0,,PL81,37958138,PL,Age50_59,JANSS,258090
2021-W28,1528,,6650,0,,PL63,37958138,PL,Age50_59,COM,268723
2021-W28,3,,299,0,,PL84,37958138,PL,Age50_59,AZ,150688
2021-W28,2,,180,0,,PL52,37958138,PL,Age50_59,AZ,126175
2021-W28,1243,,0,0,,PL21,37958138,PL,Age50_59,JANSS,406089
2021-W28,4,,139,0,,PL51,37958138,PL,Age50_59,MOD,335778
2021-W28,1,,30,0,,PL52,37958138,PL,Age50_59,MOD,126175
2021-W28,643,,0,0,,PL71,37958138,PL,Age50_59,JANSS,299875
2021-W28,301,,0,0,,PL84,37958138,PL,Age50_59,JANSS,150688
2021-W28,790,,0,0,,PL63,37958138,PL,Age50_59,JANSS,268723
2021-W28,923,,0,0,,PL61,37958138,PL,Age50_59,JANSS,253070
2021-W28,2291,,10911,0,,PL21,37958138,PL,Age50_59,COM,406089
2021-W28,30,,327,0,,PL41,37958138,PL,Age50_59,MOD,408573
2021-W28,9,,445,0,,PL62,37958138,PL,Age50_59,AZ,178133
2021-W28,1731,,6918,0,,PL51,37958138,PL,Age50_59,COM,335778
2021-W28,616,,2398,0,,PL43,37958138,PL,Age50_59,COM,119913
2021-W28,8,,1591,0,,PL92X,37958138,PL,Age50_59,AZ,
2021-W28,4,,1894,0,,PL41,37958138,PL,Age50_59,AZ,408573
2021-W28,1336,,4845,0,,PL81,37958138,PL,Age50_59,COM,258090
2021-W28,41,,231,0,,PL22,37958138,PL,Age50_59,MOD,574660
2021-W28,3015,,14263,0,,PL41,37958138,PL,Age50_59,COM,408573
2021-W28,439,,0,0,,PL43,37958138,PL,Age50_59,JANSS,119913
2021-W28,1184,,0,0,,PL41,37958138,PL,Age50_59,JANSS,408573
2021-W28,12,,51,0,,PL42,37958138,PL,Age50_59,MOD,202987
2021-W28,12639,,0,0,,PL,37958138,PL,Age50_59,JANSS,4606379
2021-W28,1295,,0,0,,PL92X,37958138,PL,Age50_59,JANSS,
2021-W28,1032,,4152,0,,PL72,37958138,PL,Age50_59,COM,152406
2021-W28,4,,383,0,,PL82,37958138,PL,Age50_59,AZ,261041
2021-W28,20,,67,0,,PL71,37958138,PL,Age50_59,MOD,299875
2021-W28,693,,2184,0,,PL84,37958138,PL,Age50_59,COM,150688
2021-W28,11,,83,0,,PL61,37958138,PL,Age50_59,MOD,253070
2021-W28,11,,36,0,,PL82,37958138,PL,Age50_59,MOD,261041
2021-W28,1505,,7386,0,,PL61,37958138,PL,Age50_59,COM,253070
2021-W28,1475,,0,0,,PL22,37958138,PL,Age50_59,JANSS,574660
2021-W28,1278,,2873,0,,PL82,37958138,PL,Age50_59,COM,261041
2021-W28,8,,37,0,,PL72,37958138,PL,Age50_59,MOD,152406
2021-W28,244,,1495,0,,PL,37958138,PL,Age50_59,MOD,4606379
2021-W28,14,,764,0,,PL21,37958138,PL,Age50_59,AZ,406089
2021-W28,5,,22,0,,PL43,37958138,PL,Age50_59,MOD,119913
2021-W28,10,,42,0,,PL84,37958138,PL,Age50_59,MOD,150688
2021-W28,1918,,8169,0,,PL71,37958138,PL,Age50_59,COM,299875
2021-W28,556,,0,0,,PL62,37958138,PL,Age50_59,JANSS,178133
2021-W28,633,,0,0,,PL82,37958138,PL,Age50_59,JANSS,261041
2021-W28,1216,,4837,0,,PL62,37958138,PL,Age50_59,COM,178133
2021-W28,3061,,12969,0,,PL22,37958138,PL,Age50_59,COM,574660
2021-W28,956,,0,0,,PL51,37958138,PL,Age50_59,JANSS,335778
2021-W28,472,,0,0,,PL72,37958138,PL,Age50_59,JANSS,152406
2021-W28,3473,,15694,0,,PL92X,37958138,PL,Age50_59,COM,
2021-W28,5,,786,0,,PL81,37958138,PL,Age50_59,AZ,258090
2021-W28,6,,918,0,,PL71,37958138,PL,Age50_59,AZ,299875
2021-W28,9,,965,0,,PL51,37958138,PL,Age50_59,AZ,335778
2021-W28,19,,70,0,,PL63,37958138,PL,Age50_59,MOD,268723
2021-W28,3,,73,0,,PL81,37958138,PL,Age50_59,MOD,258090
2021-W28,37,,117,0,,PL92X,37958138,PL,Age50_59,MOD,
2021-W28,4,,1120,0,,PL61,37958138,PL,Age50_59,AZ,253070
2021-W28,1180,,4078,0,,PL42,37958138,PL,Age50_59,COM,202987
2021-W28,5,,362,0,,PL72,37958138,PL,Age50_59,AZ,152406
2021-W28,26429,,110369,0,,PL,37958138,PL,Age50_59,COM,4606379
2021-W28,556,,2042,0,,PL52,37958138,PL,Age50_59,COM,126175
2021-W28,24,,87,0,,PL21,37958138,PL,Age50_59,MOD,406089
2021-W28,9,,816,0,,PL63,37958138,PL,Age50_59,AZ,268723
2021-W28,8,,83,0,,PL62,37958138,PL,Age50_59,MOD,178133
2021-W28,98,,12509,0,,PL,37958138,PL,Age50_59,AZ,4606379
2021-W28,0,,365,0,,PL43,37958138,PL,Age50_59,AZ,119913
2021-W28,228,,0,0,,PL52,37958138,PL,Age50_59,JANSS,126175
2021-W28,4,,471,0,,PL42,37958138,PL,Age50_59,AZ,202987
2021-W28,12,,1150,0,,PL22,37958138,PL,Age50_59,AZ,574660
2021-W28,23,,69,0,,PL21,37958138,PL,Age60_69,MOD,411003
2021-W28,297,,0,0,,PL62,37958138,PL,Age60_69,JANSS,194061
2021-W28,1040,,4164,0,,PL62,37958138,PL,Age60_69,COM,194061
2021-W28,74,,15054,0,,PL,37958138,PL,Age60_69,AZ,5179612
2021-W28,566,,2025,0,,PL43,37958138,PL,Age60_69,COM,144781
2021-W28,1,,537,0,,PL81,37958138,PL,Age60_69,AZ,282559
2021-W28,1712,,6820,0,,PL71,37958138,PL,Age60_69,COM,358487
2021-W28,498,,1662,0,,PL84,37958138,PL,Age60_69,COM,149081
2021-W28,23270,,91253,0,,PL,37958138,PL,Age60_69,COM,5179612
2021-W28,9,,22,0,,PL43,37958138,PL,Age60_69,MOD,144781
2021-W28,7,,74,0,,PL62,37958138,PL,Age60_69,MOD,194061
2021-W28,260,,0,0,,PL72,37958138,PL,Age60_69,JANSS,176999
2021-W28,1007,,0,0,,PL22,37958138,PL,Age60_69,JANSS,643350
2021-W28,8,,1937,0,,PL41,37958138,PL,Age60_69,AZ,451714
2021-W28,1117,,3881,0,,PL81,37958138,PL,Age60_69,COM,282559
2021-W28,4,,1040,0,,PL63,37958138,PL,Age60_69,AZ,303074
2021-W28,15,,84,0,,PL92X,37958138,PL,Age60_69,MOD,
2021-W28,1139,,4037,0,,PL42,37958138,PL,Age60_69,COM,253178
2021-W28,688,,0,0,,PL92X,37958138,PL,Age60_69,JANSS,
2021-W28,12,,844,0,,PL21,37958138,PL,Age60_69,AZ,411003
2021-W28,1266,,5500,0,,PL63,37958138,PL,Age60_69,COM,303074
2021-W28,13,,38,0,,PL42,37958138,PL,Age60_69,MOD,253178
2021-W28,4,,713,0,,PL42,37958138,PL,Age60_69,AZ,253178
2021-W28,2905,,11431,0,,PL22,37958138,PL,Age60_69,COM,643350
2021-W28,15,,40,0,,PL63,37958138,PL,Age60_69,MOD,303074
2021-W28,22,,218,0,,PL41,37958138,PL,Age60_69,MOD,451714
2021-W28,2,,407,0,,PL72,37958138,PL,Age60_69,AZ,176999
2021-W28,483,,0,0,,PL61,37958138,PL,Age60_69,JANSS,283734
2021-W28,676,,0,0,,PL21,37958138,PL,Age60_69,JANSS,411003
2021-W28,12,,61,0,,PL61,37958138,PL,Age60_69,MOD,283734
2021-W28,1301,,6133,0,,PL61,37958138,PL,Age60_69,COM,283734
2021-W28,2,,302,0,,PL84,37958138,PL,Age60_69,AZ,149081
2021-W28,1927,,8239,0,,PL21,37958138,PL,Age60_69,COM,411003
2021-W28,470,,0,0,,PL42,37958138,PL,Age60_69,JANSS,253178
2021-W28,3,,1183,0,,PL61,37958138,PL,Age60_69,AZ,283734
2021-W28,12,,1389,0,,PL22,37958138,PL,Age60_69,AZ,643350
2021-W28,8,,37,0,,PL82,37958138,PL,Age60_69,MOD,260743
2021-W28,1097,,2475,0,,PL82,37958138,PL,Age60_69,COM,260743
2021-W28,5,,32,0,,PL72,37958138,PL,Age60_69,MOD,176999
2021-W28,6,,645,0,,PL62,37958138,PL,Age60_69,AZ,194061
2021-W28,259,,0,0,,PL43,37958138,PL,Age60_69,JANSS,144781
2021-W28,4,,130,0,,PL51,37958138,PL,Age60_69,MOD,427511
2021-W28,2,,347,0,,PL82,37958138,PL,Age60_69,AZ,260743
2021-W28,7,,1862,0,,PL92X,37958138,PL,Age60_69,AZ,
2021-W28,4,,1300,0,,PL71,37958138,PL,Age60_69,AZ,358487
2021-W28,44,,206,0,,PL22,37958138,PL,Age60_69,MOD,643350
2021-W28,1701,,6409,0,,PL51,37958138,PL,Age60_69,COM,427511
2021-W28,468,,1941,0,,PL52,37958138,PL,Age60_69,COM,132877
2021-W28,1029,,3694,0,,PL72,37958138,PL,Age60_69,COM,176999
2021-W28,2951,,12393,0,,PL92X,37958138,PL,Age60_69,COM,
2021-W28,0,,550,0,,PL43,37958138,PL,Age60_69,AZ,144781
2021-W28,552,,0,0,,PL51,37958138,PL,Age60_69,JANSS,427511
2021-W28,462,,0,0,,PL63,37958138,PL,Age60_69,JANSS,303074
2021-W28,9,,26,0,,PL84,37958138,PL,Age60_69,MOD,149081
2021-W28,2553,,10449,0,,PL41,37958138,PL,Age60_69,COM,451714
2021-W28,320,,0,0,,PL82,37958138,PL,Age60_69,JANSS,260743
2021-W28,7141,,0,0,,PL,37958138,PL,Age60_69,JANSS,5179612
2021-W28,143,,0,0,,PL84,37958138,PL,Age60_69,JANSS,149081
2021-W28,208,,1158,0,,PL,37958138,PL,Age60_69,MOD,5179612
2021-W28,4,,1647,0,,PL51,37958138,PL,Age60_69,AZ,427511
2021-W28,418,,0,0,,PL81,37958138,PL,Age60_69,JANSS,282559
2021-W28,3,,351,0,,PL52,37958138,PL,Age60_69,AZ,132877
2021-W28,136,,0,0,,PL52,37958138,PL,Age60_69,JANSS,132877
2021-W28,18,,60,0,,PL71,37958138,PL,Age60_69,MOD,358487
2021-W28,562,,0,0,,PL41,37958138,PL,Age60_69,JANSS,451714
2021-W28,408,,0,0,,PL71,37958138,PL,Age60_69,JANSS,358487
2021-W28,4,,39,0,,PL81,37958138,PL,Age60_69,MOD,282559
2021-W28,0,,22,0,,PL52,37958138,PL,Age60_69,MOD,132877
2021-W28,670,,2390,0,,PL51,37958138,PL,Age70_79,COM,213985
2021-W28,188,,523,0,,PL84,37958138,PL,Age70_79,COM,82025
2021-W28,473,,1585,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W28,57,,0,0,,PL43,37958138,PL,Age70_79,JANSS,70780
2021-W28,1,,8,0,,PL84,37958138,PL,Age70_79,MOD,82025
2021-W28,0,,2,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W28,3,,2,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W28,0,,0,0,,PL84,37958138,PL,Age70_79,AZ,82025
2021-W28,3,,12,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W28,4,,14,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W28,0,,0,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W28,716,,2733,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W28,6,,16,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W28,4,,31,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W28,2,,25,0,,PL62,37958138,PL,Age70_79,MOD,91015
2021-W28,220,,774,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W28,34,,0,0,,PL52,37958138,PL,Age70_79,JANSS,71596
2021-W28,362,,1248,0,,PL62,37958138,PL,Age70_79,COM,91015
2021-W28,0,,2,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W28,3,,5,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W28,575,,2316,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W28,122,,0,0,,PL63,37958138,PL,Age70_79,JANSS,158403
2021-W28,99,,0,0,,PL81,37958138,PL,Age70_79,JANSS,158235
2021-W28,5,,13,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W28,1,,3,0,,PL22,37958138,PL,Age70_79,AZ,356929
2021-W28,0,,1,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W28,4,,3,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W28,999,,3315,0,,PL41,37958138,PL,Age70_79,COM,244115
2021-W28,1763,,0,0,,PL,37958138,PL,Age70_79,JANSS,2783163
2021-W28,16,,74,0,,PL22,37958138,PL,Age70_79,MOD,356929
2021-W28,394,,1354,0,,PL81,37958138,PL,Age70_79,COM,158235
2021-W28,241,,0,0,,PL22,37958138,PL,Age70_79,JANSS,356929
2021-W28,0,,1,0,,PL62,37958138,PL,Age70_79,AZ,91015
2021-W28,73,,0,0,,PL62,37958138,PL,Age70_79,JANSS,91015
2021-W28,399,,906,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W28,1,,1,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W28,69,,0,0,,PL82,37958138,PL,Age70_79,JANSS,142616
2021-W28,941,,3221,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W28,9693,,33577,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W28,90,,0,0,,PL42,37958138,PL,Age70_79,JANSS,123207
2021-W28,511,,1767,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W28,8,,7,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W28,0,,0,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W28,1195,,4336,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W28,158,,0,0,,PL92X,37958138,PL,Age70_79,JANSS,
2021-W28,8,,17,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W28,479,,1522,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W28,208,,0,0,,PL21,37958138,PL,Age70_79,JANSS,233239
2021-W28,0,,0,0,,PL52,37958138,PL,Age70_79,AZ,71596
2021-W28,122,,0,0,,PL61,37958138,PL,Age70_79,JANSS,149890
2021-W28,0,,0,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W28,1367,,4876,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W28,2,,10,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W28,93,,0,0,,PL71,37958138,PL,Age70_79,JANSS,203817
2021-W28,145,,0,0,,PL41,37958138,PL,Age70_79,JANSS,244115
2021-W28,5,,69,0,,PL41,37958138,PL,Age70_79,MOD,244115
2021-W28,0,,2,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W28,0,,10,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W28,67,,355,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W28,0,,1,0,,PL51,37958138,PL,Age70_79,AZ,213985
2021-W28,77,,0,0,,PL72,37958138,PL,Age70_79,JANSS,96096
2021-W28,32,,0,0,,PL84,37958138,PL,Age70_79,JANSS,82025
2021-W28,204,,711,0,,PL52,37958138,PL,Age70_79,COM,71596
2021-W28,1,,1,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W28,0,,0,0,,PL81,37958138,PL,Age70_79,AZ,158235
2021-W28,143,,0,0,,PL51,37958138,PL,Age70_79,JANSS,213985
2021-W28,0,,43,0,,PL51,37958138,PL,Age70_79,MOD,213985
2021-W28,2,,14,0,,PL81,37958138,PL,Age70_79,MOD,158235
2021-W28,94,,250,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W28,7,,0,0,,PL84,37958138,PL,Age80+,JANSS,58805
2021-W28,82,,0,0,,PL22,37958138,PL,Age80+,JANSS,203143
2021-W28,1,,1,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W28,8,,0,0,,PL52,37958138,PL,Age80+,JANSS,47155
2021-W28,0,,2,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W28,183,,484,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W28,33,,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W28,0,,5,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W28,284,,711,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W28,68,,0,0,,PL21,37958138,PL,Age80+,JANSS,151570
2021-W28,247,,615,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W28,0,,2,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W28,1,,14,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W28,4274,,11101,0,,PL,37958138,PL,Age80+,COM,1685759
2021-W28,1,,13,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W28,85,,294,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W28,54,,0,0,,PL63,37958138,PL,Age80+,JANSS,91733
2021-W28,0,,1,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W28,19,,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W28,603,,0,0,,PL,37958138,PL,Age80+,JANSS,1685759
2021-W28,7,,26,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W28,0,,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W28,2,,6,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W28,2,,9,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W28,1,,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W28,0,,1,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W28,596,,1539,0,,PL92X,37958138,PL,Age80+,COM,
2021-W28,128,,404,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W28,583,,1487,0,,PL22,37958138,PL,Age80+,COM,203143
2021-W28,0,,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W28,308,,789,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W28,61,,0,0,,PL51,37958138,PL,Age80+,JANSS,129247
2021-W28,0,,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W28,202,,488,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W28,2,,4,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W28,0,,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W28,0,,4,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W28,64,,0,0,,PL71,37958138,PL,Age80+,JANSS,117646
2021-W28,30,,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W28,0,,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W28,162,,325,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W28,0,,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W28,407,,948,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W28,18,,0,0,,PL72,37958138,PL,Age80+,JANSS,62004
2021-W28,0,,1,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W28,0,,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W28,0,,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W28,12,,0,0,,PL62,37958138,PL,Age80+,JANSS,55242
2021-W28,2,,18,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W28,8,,2,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W28,0,,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W28,61,,0,0,,PL92X,37958138,PL,Age80+,JANSS,
2021-W28,0,,4,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W28,298,,848,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W28,26,,145,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W28,403,,1166,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W28,0,,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W28,1,,2,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W28,0,,15,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W28,81,,213,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W28,1,,12,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W28,50,,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W28,12,,0,0,,PL43,37958138,PL,Age80+,JANSS,38405
2021-W28,24,,0,0,,PL42,37958138,PL,Age80+,JANSS,68715
2021-W28,0,,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W28,213,,540,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W28,1,,11,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W28,0,,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W28,1248,,2632,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W28,1693,,4175,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W28,0,,6,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W28,3,,12,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W28,0,,0,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W28,3,,3,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W28,0,,6,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W28,30,,43,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W28,0,,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W28,0,,4,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W28,0,,1,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W28,7,,5,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W28,58,,0,0,,PL71,37958138,PL,AgeUNK,JANSS,
2021-W28,3676,,10849,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W28,6475,,22676,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W28,1,,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W28,1,,4,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W28,841,,2409,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W28,113,,0,0,,PL22,37958138,PL,AgeUNK,JANSS,
2021-W28,2839,,10550,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W28,2938,,9355,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W28,0,,2,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W28,64,,0,0,,PL62,37958138,PL,AgeUNK,JANSS,
2021-W28,177,,0,0,,PL63,37958138,PL,AgeUNK,JANSS,
2021-W28,0,,1,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W28,68,,0,0,,PL43,37958138,PL,AgeUNK,JANSS,
2021-W28,1,,3,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W28,2,,1,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W28,28,,0,0,,PL52,37958138,PL,AgeUNK,JANSS,
2021-W28,1092,,2789,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W28,75,,0,0,,PL61,37958138,PL,AgeUNK,JANSS,
2021-W28,2071,,5823,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W28,894,,1688,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W28,40816,,123694,0,,PL,37958138,PL,AgeUNK,COM,
2021-W28,2,,0,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W28,2,,2,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W28,2596,,7238,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W28,145,,0,0,,PL41,37958138,PL,AgeUNK,JANSS,
2021-W28,2,,5,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W28,0,,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W28,1121,,3660,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W28,4259,,14725,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W28,0,,14,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W28,0,,1,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W28,662,,0,0,,PL92X,37958138,PL,AgeUNK,JANSS,
2021-W28,4697,,12997,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W28,0,,0,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W28,0,,1,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W28,0,,10,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W28,2095,,0,0,,PL,37958138,PL,AgeUNK,JANSS,
2021-W28,69,,0,0,,PL81,37958138,PL,AgeUNK,JANSS,
2021-W28,35,,0,0,,PL72,37958138,PL,AgeUNK,JANSS,
